Rt_GeneID_curateA,Rt_GeneID_curateB,assays
ENSRNOG00000018468,ENSRNOG00000021120,1
ENSRNOG00000018477,ENSRNOG00000020420,1
ENSRNOG00000018477,ENSRNOG00000033153,1
ENSRNOG00000018477,ENSRNOG00000033527,1
ENSRNOG00000018481,ENSRNOG00000009350,1
ENSRNOG00000018481,ENSRNOG00000024567,1
ENSRNOG00000018481,ENSRNOG00000060098,1
ENSRNOG00000018483,ENSRNOG00000009656,1
ENSRNOG00000018483,ENSRNOG00000011307,1
ENSRNOG00000018483,ENSRNOG00000012054,1
ENSRNOG00000018487,ENSRNOG00000000498,1
ENSRNOG00000018487,ENSRNOG00000000824,1
ENSRNOG00000018487,ENSRNOG00000001849,1
ENSRNOG00000018487,ENSRNOG00000003144,1
ENSRNOG00000018487,ENSRNOG00000004760,1
ENSRNOG00000018487,ENSRNOG00000006717,1
ENSRNOG00000018487,ENSRNOG00000013816,1
ENSRNOG00000018502,ENSRNOG00000029450,1
ENSRNOG00000018502,ENSRNOG00000048113,1
ENSRNOG00000018507,ENSRNOG00000002517,1
ENSRNOG00000018507,ENSRNOG00000005336,1
ENSRNOG00000018507,ENSRNOG00000013953,1
ENSRNOG00000018507,ENSRNOG00000042118,1
ENSRNOG00000018507,ENSRNOG00000064052,1
ENSRNOG00000018515,ENSRNOG00000002001,1
ENSRNOG00000018517,ENSRNOG00000004760,1
ENSRNOG00000018517,ENSRNOG00000010218,1
ENSRNOG00000018518,ENSRNOG00000022601,1
ENSRNOG00000018521,ENSRNOG00000011237,1
ENSRNOG00000018524,ENSRNOG00000004760,1
ENSRNOG00000018524,ENSRNOG00000007989,1
ENSRNOG00000018524,ENSRNOG00000008668,1
ENSRNOG00000018524,ENSRNOG00000009244,1
ENSRNOG00000018524,ENSRNOG00000011774,1
ENSRNOG00000018524,ENSRNOG00000017654,1
ENSRNOG00000018524,ENSRNOG00000019549,1
ENSRNOG00000018524,ENSRNOG00000029450,1
ENSRNOG00000018524,ENSRNOG00000043332,1
ENSRNOG00000018533,ENSRNOG00000004760,1
ENSRNOG00000018533,ENSRNOG00000009284,1
ENSRNOG00000018533,ENSRNOG00000015389,1
ENSRNOG00000018543,ENSRNOG00000017883,1
ENSRNOG00000018549,ENSRNOG00000007752,1
ENSRNOG00000018550,ENSRNOG00000002680,1
ENSRNOG00000018550,ENSRNOG00000004760,1
ENSRNOG00000018550,ENSRNOG00000004927,1
ENSRNOG00000018550,ENSRNOG00000005012,1
ENSRNOG00000018550,ENSRNOG00000006870,1
ENSRNOG00000018550,ENSRNOG00000011910,1
ENSRNOG00000018550,ENSRNOG00000013451,1
ENSRNOG00000018550,ENSRNOG00000033791,1
ENSRNOG00000018550,ENSRNOG00000033915,1
ENSRNOG00000018550,ENSRNOG00000036913,1
ENSRNOG00000018550,ENSRNOG00000043345,1
ENSRNOG00000018550,ENSRNOG00000050946,1
ENSRNOG00000018552,ENSRNOG00000048411,1
ENSRNOG00000018556,ENSRNOG00000026474,1
ENSRNOG00000018556,ENSRNOG00000032048,1
ENSRNOG00000018561,ENSRNOG00000000852,1
ENSRNOG00000018561,ENSRNOG00000022060,1
ENSRNOG00000018567,ENSRNOG00000000934,1
ENSRNOG00000018567,ENSRNOG00000004760,1
ENSRNOG00000018567,ENSRNOG00000005810,1
ENSRNOG00000018567,ENSRNOG00000021139,1
ENSRNOG00000018567,ENSRNOG00000031173,1
ENSRNOG00000018586,ENSRNOG00000057713,1
ENSRNOG00000018598,ENSRNOG00000000691,1
ENSRNOG00000018602,ENSRNOG00000002680,1
ENSRNOG00000018602,ENSRNOG00000029450,1
ENSRNOG00000018602,ENSRNOG00000048411,1
ENSRNOG00000018602,ENSRNOG00000064749,1
ENSRNOG00000018603,ENSRNOG00000012701,1
ENSRNOG00000018604,ENSRNOG00000027596,1
ENSRNOG00000018606,ENSRNOG00000003029,1
ENSRNOG00000018606,ENSRNOG00000004760,1
ENSRNOG00000018606,ENSRNOG00000008037,1
ENSRNOG00000018606,ENSRNOG00000010274,1
ENSRNOG00000018606,ENSRNOG00000012054,1
ENSRNOG00000018606,ENSRNOG00000012366,1
ENSRNOG00000018606,ENSRNOG00000013216,1
ENSRNOG00000018606,ENSRNOG00000013397,1
ENSRNOG00000018606,ENSRNOG00000016656,1
ENSRNOG00000018606,ENSRNOG00000020811,1
ENSRNOG00000018606,ENSRNOG00000037556,1
ENSRNOG00000018623,ENSRNOG00000002541,1
ENSRNOG00000018623,ENSRNOG00000052087,1
ENSRNOG00000018627,ENSRNOG00000029450,1
ENSRNOG00000018642,ENSRNOG00000004760,1
ENSRNOG00000018642,ENSRNOG00000007241,1
ENSRNOG00000018642,ENSRNOG00000015335,1
ENSRNOG00000018642,ENSRNOG00000016417,1
ENSRNOG00000018642,ENSRNOG00000024603,1
ENSRNOG00000018642,ENSRNOG00000043300,1
ENSRNOG00000018642,ENSRNOG00000060793,1
ENSRNOG00000018642,ENSRNOG00000069633,1
ENSRNOG00000018646,ENSRNOG00000016656,1
ENSRNOG00000018646,ENSRNOG00000042576,1
ENSRNOG00000018653,ENSRNOG00000069633,1
ENSRNOG00000018655,ENSRNOG00000009787,1
ENSRNOG00000018656,ENSRNOG00000020893,1
ENSRNOG00000018659,ENSRNOG00000004760,1
ENSRNOG00000018659,ENSRNOG00000029055,1
ENSRNOG00000018662,ENSRNOG00000014270,1
ENSRNOG00000018666,ENSRNOG00000020277,1
ENSRNOG00000018668,ENSRNOG00000004760,1
ENSRNOG00000018668,ENSRNOG00000012049,1
ENSRNOG00000018668,ENSRNOG00000018227,1
ENSRNOG00000018669,ENSRNOG00000004760,1
ENSRNOG00000018669,ENSRNOG00000009378,1
ENSRNOG00000018669,ENSRNOG00000013536,1
ENSRNOG00000018669,ENSRNOG00000018272,1
ENSRNOG00000018669,ENSRNOG00000020412,1
ENSRNOG00000018669,ENSRNOG00000020807,1
ENSRNOG00000018669,ENSRNOG00000030098,1
ENSRNOG00000018669,ENSRNOG00000046021,1
ENSRNOG00000018669,ENSRNOG00000052620,1
ENSRNOG00000018669,ENSRNOG00000053562,1
ENSRNOG00000018687,ENSRNOG00000049686,1
ENSRNOG00000018689,ENSRNOG00000004760,1
ENSRNOG00000018689,ENSRNOG00000071170,1
ENSRNOG00000018693,ENSRNOG00000020916,1
ENSRNOG00000018693,ENSRNOG00000023148,1
ENSRNOG00000018698,ENSRNOG00000010240,1
ENSRNOG00000018698,ENSRNOG00000066331,1
ENSRNOG00000018704,ENSRNOG00000003263,1
ENSRNOG00000018708,ENSRNOG00000002680,1
ENSRNOG00000018708,ENSRNOG00000004169,1
ENSRNOG00000018708,ENSRNOG00000004210,1
ENSRNOG00000018708,ENSRNOG00000004760,1
ENSRNOG00000018708,ENSRNOG00000007688,1
ENSRNOG00000018708,ENSRNOG00000008668,1
ENSRNOG00000018708,ENSRNOG00000010589,1
ENSRNOG00000018708,ENSRNOG00000012054,1
ENSRNOG00000018708,ENSRNOG00000012660,1
ENSRNOG00000018708,ENSRNOG00000013267,1
ENSRNOG00000018708,ENSRNOG00000016552,1
ENSRNOG00000018708,ENSRNOG00000022312,1
ENSRNOG00000018708,ENSRNOG00000053562,1
ENSRNOG00000018709,ENSRNOG00000011949,1
ENSRNOG00000018709,ENSRNOG00000012141,1
ENSRNOG00000018709,ENSRNOG00000013340,1
ENSRNOG00000018741,ENSRNOG00000004760,1
ENSRNOG00000018741,ENSRNOG00000014197,1
ENSRNOG00000018748,ENSRNOG00000014350,1
ENSRNOG00000018748,ENSRNOG00000021103,1
ENSRNOG00000018759,ENSRNOG00000061572,1
ENSRNOG00000018761,ENSRNOG00000000529,1
ENSRNOG00000018761,ENSRNOG00000026065,1
ENSRNOG00000018767,ENSRNOG00000017194,1
ENSRNOG00000018774,ENSRNOG00000004232,1
ENSRNOG00000018778,ENSRNOG00000005012,1
ENSRNOG00000018778,ENSRNOG00000005628,1
ENSRNOG00000018778,ENSRNOG00000020480,1
ENSRNOG00000018781,ENSRNOG00000012349,1
ENSRNOG00000018781,ENSRNOG00000019832,1
ENSRNOG00000018782,ENSRNOG00000019400,1
ENSRNOG00000018782,ENSRNOG00000020726,1
ENSRNOG00000018798,ENSRNOG00000003762,1
ENSRNOG00000018798,ENSRNOG00000004332,1
ENSRNOG00000018798,ENSRNOG00000008113,1
ENSRNOG00000018803,ENSRNOG00000004760,1
ENSRNOG00000018803,ENSRNOG00000014296,1
ENSRNOG00000018803,ENSRNOG00000033153,1
ENSRNOG00000018804,ENSRNOG00000003495,1
ENSRNOG00000018804,ENSRNOG00000004760,1
ENSRNOG00000018804,ENSRNOG00000008932,1
ENSRNOG00000018804,ENSRNOG00000010109,1
ENSRNOG00000018804,ENSRNOG00000010588,1
ENSRNOG00000018804,ENSRNOG00000015105,1
ENSRNOG00000018804,ENSRNOG00000022312,1
ENSRNOG00000018804,ENSRNOG00000027015,1
ENSRNOG00000018804,ENSRNOG00000051291,1
ENSRNOG00000018812,ENSRNOG00000005711,1
ENSRNOG00000018815,ENSRNOG00000010649,1
ENSRNOG00000018815,ENSRNOG00000020369,1
ENSRNOG00000018823,ENSRNOG00000001148,1
ENSRNOG00000018823,ENSRNOG00000006996,1
ENSRNOG00000018823,ENSRNOG00000016670,1
ENSRNOG00000018823,ENSRNOG00000022619,1
ENSRNOG00000018823,ENSRNOG00000023400,1
ENSRNOG00000018823,ENSRNOG00000028063,1
ENSRNOG00000018825,ENSRNOG00000006932,1
ENSRNOG00000018825,ENSRNOG00000014230,1
ENSRNOG00000018838,ENSRNOG00000017644,1
ENSRNOG00000018849,ENSRNOG00000018408,1
ENSRNOG00000018849,ENSRNOG00000033609,1
ENSRNOG00000018849,ENSRNOG00000045816,1
ENSRNOG00000018867,ENSRNOG00000003029,1
ENSRNOG00000018873,ENSRNOG00000029738,1
ENSRNOG00000018876,ENSRNOG00000010938,1
ENSRNOG00000018884,ENSRNOG00000012255,1
ENSRNOG00000018898,ENSRNOG00000004760,1
ENSRNOG00000018903,ENSRNOG00000008668,1
ENSRNOG00000018903,ENSRNOG00000019113,1
ENSRNOG00000018904,ENSRNOG00000000231,1
ENSRNOG00000018914,ENSRNOG00000008950,1
ENSRNOG00000018940,ENSRNOG00000043370,1
ENSRNOG00000018944,ENSRNOG00000029165,1
ENSRNOG00000018944,ENSRNOG00000032231,1
ENSRNOG00000018944,ENSRNOG00000042118,1
ENSRNOG00000018944,ENSRNOG00000055226,1
ENSRNOG00000018944,ENSRNOG00000059074,1
ENSRNOG00000018946,ENSRNOG00000011435,1
ENSRNOG00000018946,ENSRNOG00000017158,1
ENSRNOG00000018946,ENSRNOG00000050570,1
ENSRNOG00000018960,ENSRNOG00000011881,1
ENSRNOG00000018960,ENSRNOG00000016655,1
ENSRNOG00000018967,ENSRNOG00000017941,1
ENSRNOG00000018967,ENSRNOG00000020369,1
ENSRNOG00000018969,ENSRNOG00000004760,1
ENSRNOG00000018978,ENSRNOG00000000774,1
ENSRNOG00000018982,ENSRNOG00000021202,1
ENSRNOG00000018985,ENSRNOG00000000258,1
ENSRNOG00000018985,ENSRNOG00000002021,1
ENSRNOG00000018986,ENSRNOG00000020807,1
ENSRNOG00000018987,ENSRNOG00000001069,1
ENSRNOG00000018987,ENSRNOG00000001662,1
ENSRNOG00000018993,ENSRNOG00000004768,1
ENSRNOG00000018998,ENSRNOG00000010531,1
ENSRNOG00000019005,ENSRNOG00000010649,1
ENSRNOG00000019009,ENSRNOG00000001455,1
ENSRNOG00000019009,ENSRNOG00000002327,1
ENSRNOG00000019009,ENSRNOG00000005524,1
ENSRNOG00000019009,ENSRNOG00000005916,1
ENSRNOG00000019009,ENSRNOG00000015389,1
ENSRNOG00000019009,ENSRNOG00000023148,1
ENSRNOG00000019009,ENSRNOG00000025496,1
ENSRNOG00000019009,ENSRNOG00000025651,1
ENSRNOG00000019009,ENSRNOG00000062461,1
ENSRNOG00000019012,ENSRNOG00000004423,1
ENSRNOG00000019014,ENSRNOG00000007002,1
ENSRNOG00000019014,ENSRNOG00000037505,1
ENSRNOG00000019022,ENSRNOG00000002001,1
ENSRNOG00000019022,ENSRNOG00000002841,1
ENSRNOG00000019023,ENSRNOG00000020626,1
ENSRNOG00000019023,ENSRNOG00000024549,1
ENSRNOG00000019024,ENSRNOG00000008869,1
ENSRNOG00000019027,ENSRNOG00000004760,1
ENSRNOG00000019027,ENSRNOG00000006327,1
ENSRNOG00000019027,ENSRNOG00000012287,1
ENSRNOG00000019027,ENSRNOG00000019688,1
ENSRNOG00000019028,ENSRNOG00000000632,1
ENSRNOG00000019028,ENSRNOG00000001652,1
ENSRNOG00000019028,ENSRNOG00000003536,1
ENSRNOG00000019028,ENSRNOG00000004760,1
ENSRNOG00000019028,ENSRNOG00000007821,1
ENSRNOG00000019028,ENSRNOG00000009284,1
ENSRNOG00000019028,ENSRNOG00000015389,1
ENSRNOG00000019028,ENSRNOG00000020369,1
ENSRNOG00000019028,ENSRNOG00000022781,1
ENSRNOG00000019028,ENSRNOG00000028415,1
ENSRNOG00000019028,ENSRNOG00000031325,1
ENSRNOG00000019036,ENSRNOG00000053230,1
ENSRNOG00000019047,ENSRNOG00000013285,1
ENSRNOG00000019047,ENSRNOG00000026403,1
ENSRNOG00000019048,ENSRNOG00000003403,1
ENSRNOG00000019048,ENSRNOG00000018385,1
ENSRNOG00000019063,ENSRNOG00000004760,1
ENSRNOG00000019068,ENSRNOG00000016558,1
ENSRNOG00000019069,ENSRNOG00000004760,1
ENSRNOG00000019069,ENSRNOG00000014165,1
ENSRNOG00000019069,ENSRNOG00000029450,1
ENSRNOG00000019069,ENSRNOG00000049076,1
ENSRNOG00000019085,ENSRNOG00000004760,1
ENSRNOG00000019085,ENSRNOG00000012386,1
ENSRNOG00000019085,ENSRNOG00000014791,1
ENSRNOG00000019090,ENSRNOG00000004760,1
ENSRNOG00000019090,ENSRNOG00000010219,1
ENSRNOG00000019090,ENSRNOG00000010917,1
ENSRNOG00000019090,ENSRNOG00000014127,1
ENSRNOG00000019090,ENSRNOG00000015674,1
ENSRNOG00000019090,ENSRNOG00000017035,1
ENSRNOG00000019090,ENSRNOG00000017867,1
ENSRNOG00000019090,ENSRNOG00000024929,1
ENSRNOG00000019090,ENSRNOG00000028996,1
ENSRNOG00000019090,ENSRNOG00000046159,1
ENSRNOG00000019090,ENSRNOG00000053562,1
ENSRNOG00000019090,ENSRNOG00000055226,1
ENSRNOG00000019091,ENSRNOG00000002746,1
ENSRNOG00000019091,ENSRNOG00000002821,1
ENSRNOG00000019091,ENSRNOG00000004760,1
ENSRNOG00000019091,ENSRNOG00000007044,1
ENSRNOG00000019091,ENSRNOG00000008919,1
ENSRNOG00000019091,ENSRNOG00000016207,1
ENSRNOG00000019091,ENSRNOG00000028996,1
ENSRNOG00000019091,ENSRNOG00000029911,1
ENSRNOG00000019091,ENSRNOG00000031669,1
ENSRNOG00000019091,ENSRNOG00000042140,1
ENSRNOG00000019093,ENSRNOG00000004760,1
ENSRNOG00000019093,ENSRNOG00000015173,1
ENSRNOG00000019097,ENSRNOG00000001214,1
ENSRNOG00000019097,ENSRNOG00000006122,1
ENSRNOG00000019097,ENSRNOG00000024568,1
ENSRNOG00000019097,ENSRNOG00000038001,1
ENSRNOG00000019097,ENSRNOG00000053200,1
ENSRNOG00000019105,ENSRNOG00000012858,1
ENSRNOG00000019105,ENSRNOG00000014058,1
ENSRNOG00000019105,ENSRNOG00000029450,1
ENSRNOG00000019109,ENSRNOG00000001425,1
ENSRNOG00000019109,ENSRNOG00000010872,1
ENSRNOG00000019109,ENSRNOG00000012953,1
ENSRNOG00000019109,ENSRNOG00000013446,1
ENSRNOG00000019109,ENSRNOG00000015389,1
ENSRNOG00000019109,ENSRNOG00000016047,1
ENSRNOG00000019109,ENSRNOG00000018033,1
ENSRNOG00000019109,ENSRNOG00000023216,1
ENSRNOG00000019109,ENSRNOG00000033527,1
ENSRNOG00000019109,ENSRNOG00000036598,1
ENSRNOG00000019109,ENSRNOG00000058545,1
ENSRNOG00000019109,ENSRNOG00000059479,1
ENSRNOG00000019109,ENSRNOG00000060179,1
ENSRNOG00000019113,ENSRNOG00000004760,1
ENSRNOG00000019113,ENSRNOG00000011913,1
ENSRNOG00000019113,ENSRNOG00000012385,1
ENSRNOG00000019113,ENSRNOG00000018903,1
ENSRNOG00000019122,ENSRNOG00000004760,1
ENSRNOG00000019122,ENSRNOG00000012349,1
ENSRNOG00000019122,ENSRNOG00000014501,1
ENSRNOG00000019122,ENSRNOG00000016656,1
ENSRNOG00000019122,ENSRNOG00000017708,1
ENSRNOG00000019122,ENSRNOG00000019710,1
ENSRNOG00000019122,ENSRNOG00000023816,1
ENSRNOG00000019122,ENSRNOG00000042729,1
ENSRNOG00000019129,ENSRNOG00000020032,1
ENSRNOG00000019132,ENSRNOG00000000563,1
ENSRNOG00000019145,ENSRNOG00000004760,1
ENSRNOG00000019145,ENSRNOG00000005413,1
ENSRNOG00000019145,ENSRNOG00000021139,1
ENSRNOG00000019145,ENSRNOG00000025496,1
ENSRNOG00000019152,ENSRNOG00000004760,1
ENSRNOG00000019152,ENSRNOG00000029450,1
ENSRNOG00000019154,ENSRNOG00000004760,1
ENSRNOG00000019154,ENSRNOG00000021139,1
ENSRNOG00000019161,ENSRNOG00000004377,1
ENSRNOG00000019164,ENSRNOG00000004760,1
ENSRNOG00000019164,ENSRNOG00000007493,1
ENSRNOG00000019164,ENSRNOG00000009275,1
ENSRNOG00000019164,ENSRNOG00000011625,1
ENSRNOG00000019164,ENSRNOG00000019205,1
ENSRNOG00000019164,ENSRNOG00000020272,1
ENSRNOG00000019169,ENSRNOG00000004760,1
ENSRNOG00000019174,ENSRNOG00000004760,1
ENSRNOG00000019175,ENSRNOG00000004494,1
ENSRNOG00000019175,ENSRNOG00000060129,1
ENSRNOG00000019176,ENSRNOG00000001494,1
ENSRNOG00000019176,ENSRNOG00000005606,1
ENSRNOG00000019176,ENSRNOG00000006718,1
ENSRNOG00000019176,ENSRNOG00000008951,1
ENSRNOG00000019176,ENSRNOG00000008978,1
ENSRNOG00000019176,ENSRNOG00000010454,1
ENSRNOG00000019176,ENSRNOG00000014460,1
ENSRNOG00000019176,ENSRNOG00000014597,1
ENSRNOG00000019176,ENSRNOG00000018414,1
ENSRNOG00000019176,ENSRNOG00000038140,1
ENSRNOG00000019176,ENSRNOG00000048495,1
ENSRNOG00000019176,ENSRNOG00000049951,1
ENSRNOG00000019181,ENSRNOG00000021855,1
ENSRNOG00000019184,ENSRNOG00000017405,1
ENSRNOG00000019190,ENSRNOG00000029450,1
ENSRNOG00000019196,ENSRNOG00000017729,1
ENSRNOG00000019205,ENSRNOG00000019164,1
ENSRNOG00000019207,ENSRNOG00000007175,1
ENSRNOG00000019207,ENSRNOG00000008885,1
ENSRNOG00000019207,ENSRNOG00000010435,1
ENSRNOG00000019207,ENSRNOG00000012054,1
ENSRNOG00000019207,ENSRNOG00000017981,1
ENSRNOG00000019207,ENSRNOG00000020369,1
ENSRNOG00000019207,ENSRNOG00000020425,1
ENSRNOG00000019207,ENSRNOG00000021139,1
ENSRNOG00000019207,ENSRNOG00000038140,1
ENSRNOG00000019211,ENSRNOG00000015986,1
ENSRNOG00000019211,ENSRNOG00000024603,1
ENSRNOG00000019212,ENSRNOG00000002886,1
ENSRNOG00000019219,ENSRNOG00000020363,1
ENSRNOG00000019219,ENSRNOG00000020807,1
ENSRNOG00000019222,ENSRNOG00000016443,1
ENSRNOG00000019229,ENSRNOG00000020353,1
ENSRNOG00000019229,ENSRNOG00000070171,1
ENSRNOG00000019235,ENSRNOG00000009439,1
ENSRNOG00000019236,ENSRNOG00000004588,1
ENSRNOG00000019253,ENSRNOG00000015434,1
ENSRNOG00000019253,ENSRNOG00000020881,1
ENSRNOG00000019257,ENSRNOG00000000541,1
ENSRNOG00000019257,ENSRNOG00000004760,1
ENSRNOG00000019257,ENSRNOG00000013397,1
ENSRNOG00000019257,ENSRNOG00000019752,1
ENSRNOG00000019257,ENSRNOG00000020339,1
ENSRNOG00000019257,ENSRNOG00000027015,1
ENSRNOG00000019257,ENSRNOG00000057404,1
ENSRNOG00000019262,ENSRNOG00000004760,1
ENSRNOG00000019262,ENSRNOG00000046958,1
ENSRNOG00000019262,ENSRNOG00000050647,1
ENSRNOG00000019267,ENSRNOG00000004760,1
ENSRNOG00000019268,ENSRNOG00000004760,1
ENSRNOG00000019268,ENSRNOG00000010593,1
ENSRNOG00000019268,ENSRNOG00000014999,1
ENSRNOG00000019268,ENSRNOG00000027962,1
ENSRNOG00000019272,ENSRNOG00000007808,1
ENSRNOG00000019272,ENSRNOG00000014197,1
ENSRNOG00000019282,ENSRNOG00000004760,1
ENSRNOG00000019282,ENSRNOG00000021068,1
ENSRNOG00000019282,ENSRNOG00000023781,1
ENSRNOG00000019282,ENSRNOG00000053729,1
ENSRNOG00000019282,ENSRNOG00000058663,1
ENSRNOG00000019282,ENSRNOG00000068045,1
ENSRNOG00000019294,ENSRNOG00000008668,1
ENSRNOG00000019294,ENSRNOG00000069633,1
ENSRNOG00000019322,ENSRNOG00000004760,1
ENSRNOG00000019322,ENSRNOG00000007894,1
ENSRNOG00000019322,ENSRNOG00000008932,1
ENSRNOG00000019322,ENSRNOG00000014265,1
ENSRNOG00000019322,ENSRNOG00000016684,1
ENSRNOG00000019322,ENSRNOG00000029450,1
ENSRNOG00000019322,ENSRNOG00000046981,1
ENSRNOG00000019322,ENSRNOG00000047924,1
ENSRNOG00000019322,ENSRNOG00000048113,1
ENSRNOG00000019322,ENSRNOG00000063732,1
ENSRNOG00000019333,ENSRNOG00000004330,1
ENSRNOG00000019333,ENSRNOG00000004760,1
ENSRNOG00000019333,ENSRNOG00000005033,1
ENSRNOG00000019333,ENSRNOG00000005724,1
ENSRNOG00000019333,ENSRNOG00000010240,1
ENSRNOG00000019333,ENSRNOG00000012566,1
ENSRNOG00000019333,ENSRNOG00000014197,1
ENSRNOG00000019333,ENSRNOG00000014718,1
ENSRNOG00000019333,ENSRNOG00000014999,1
ENSRNOG00000019333,ENSRNOG00000017003,1
ENSRNOG00000019340,ENSRNOG00000004291,1
ENSRNOG00000019340,ENSRNOG00000004760,1
ENSRNOG00000019349,ENSRNOG00000010186,1
ENSRNOG00000019353,ENSRNOG00000015389,1
ENSRNOG00000019354,ENSRNOG00000003762,1
ENSRNOG00000019354,ENSRNOG00000004760,1
ENSRNOG00000019354,ENSRNOG00000020382,1
ENSRNOG00000019358,ENSRNOG00000004760,1
ENSRNOG00000019358,ENSRNOG00000036658,1
ENSRNOG00000019367,ENSRNOG00000009439,1
ENSRNOG00000019372,ENSRNOG00000000529,1
ENSRNOG00000019372,ENSRNOG00000010448,1
ENSRNOG00000019381,ENSRNOG00000052894,1
ENSRNOG00000019382,ENSRNOG00000003026,1
ENSRNOG00000019382,ENSRNOG00000006641,1
ENSRNOG00000019382,ENSRNOG00000020235,1
ENSRNOG00000019388,ENSRNOG00000020804,1
ENSRNOG00000019394,ENSRNOG00000010240,1
ENSRNOG00000019400,ENSRNOG00000004760,1
ENSRNOG00000019400,ENSRNOG00000018782,1
ENSRNOG00000019400,ENSRNOG00000025053,1
ENSRNOG00000019404,ENSRNOG00000000411,1
ENSRNOG00000019413,ENSRNOG00000015708,1
ENSRNOG00000019422,ENSRNOG00000008616,1
ENSRNOG00000019422,ENSRNOG00000020420,1
ENSRNOG00000019422,ENSRNOG00000048891,1
ENSRNOG00000019423,ENSRNOG00000021139,1
ENSRNOG00000019423,ENSRNOG00000022173,1
ENSRNOG00000019423,ENSRNOG00000030017,1
ENSRNOG00000019423,ENSRNOG00000047781,1
ENSRNOG00000019423,ENSRNOG00000061121,1
ENSRNOG00000019426,ENSRNOG00000016656,1
ENSRNOG00000019428,ENSRNOG00000048025,1
ENSRNOG00000019430,ENSRNOG00000004760,1
ENSRNOG00000019430,ENSRNOG00000012347,1
ENSRNOG00000019430,ENSRNOG00000015488,1
ENSRNOG00000019430,ENSRNOG00000020353,1
ENSRNOG00000019430,ENSRNOG00000026136,1
ENSRNOG00000019430,ENSRNOG00000031643,1
ENSRNOG00000019432,ENSRNOG00000016479,1
ENSRNOG00000019435,ENSRNOG00000006911,1
ENSRNOG00000019447,ENSRNOG00000029450,1
ENSRNOG00000019450,ENSRNOG00000004760,1
ENSRNOG00000019450,ENSRNOG00000055340,1
ENSRNOG00000019451,ENSRNOG00000003014,1
ENSRNOG00000019453,ENSRNOG00000000611,1
ENSRNOG00000019453,ENSRNOG00000018194,1
ENSRNOG00000019453,ENSRNOG00000019956,1
ENSRNOG00000019453,ENSRNOG00000042245,1
ENSRNOG00000019456,ENSRNOG00000011262,1
ENSRNOG00000019467,ENSRNOG00000027697,1
ENSRNOG00000019467,ENSRNOG00000059714,1
ENSRNOG00000019476,ENSRNOG00000003895,1
ENSRNOG00000019476,ENSRNOG00000011381,1
ENSRNOG00000019476,ENSRNOG00000019586,1
ENSRNOG00000019476,ENSRNOG00000029450,1
ENSRNOG00000019476,ENSRNOG00000039985,1
ENSRNOG00000019477,ENSRNOG00000003211,1
ENSRNOG00000019477,ENSRNOG00000012054,1
ENSRNOG00000019478,ENSRNOG00000004760,1
ENSRNOG00000019478,ENSRNOG00000037765,1
ENSRNOG00000019492,ENSRNOG00000015914,1
ENSRNOG00000019496,ENSRNOG00000002680,1
ENSRNOG00000019501,ENSRNOG00000029450,1
ENSRNOG00000019503,ENSRNOG00000033527,1
ENSRNOG00000019508,ENSRNOG00000011887,1
ENSRNOG00000019522,ENSRNOG00000006122,1
ENSRNOG00000019522,ENSRNOG00000007002,1
ENSRNOG00000019522,ENSRNOG00000011316,1
ENSRNOG00000019522,ENSRNOG00000012366,1
ENSRNOG00000019522,ENSRNOG00000045816,1
ENSRNOG00000019529,ENSRNOG00000000461,1
ENSRNOG00000019529,ENSRNOG00000009350,1
ENSRNOG00000019529,ENSRNOG00000012054,1
ENSRNOG00000019529,ENSRNOG00000013956,1
ENSRNOG00000019529,ENSRNOG00000016734,1
ENSRNOG00000019529,ENSRNOG00000020235,1
ENSRNOG00000019532,ENSRNOG00000002642,1
ENSRNOG00000019536,ENSRNOG00000030017,1
ENSRNOG00000019549,ENSRNOG00000001607,1
ENSRNOG00000019549,ENSRNOG00000007242,1
ENSRNOG00000019549,ENSRNOG00000014836,1
ENSRNOG00000019549,ENSRNOG00000018524,1
ENSRNOG00000019549,ENSRNOG00000019681,1
ENSRNOG00000019549,ENSRNOG00000020304,1
ENSRNOG00000019549,ENSRNOG00000055300,1
ENSRNOG00000019549,ENSRNOG00000063197,1
ENSRNOG00000019553,ENSRNOG00000007472,1
ENSRNOG00000019557,ENSRNOG00000004760,1
ENSRNOG00000019557,ENSRNOG00000031325,1
ENSRNOG00000019559,ENSRNOG00000027784,1
ENSRNOG00000019565,ENSRNOG00000004760,1
ENSRNOG00000019565,ENSRNOG00000056156,1
ENSRNOG00000019572,ENSRNOG00000023337,1
ENSRNOG00000019574,ENSRNOG00000010365,1
ENSRNOG00000019578,ENSRNOG00000017431,1
ENSRNOG00000019578,ENSRNOG00000020890,1
ENSRNOG00000019578,ENSRNOG00000029450,1
ENSRNOG00000019578,ENSRNOG00000054426,1
ENSRNOG00000019579,ENSRNOG00000000824,1
ENSRNOG00000019579,ENSRNOG00000002080,1
ENSRNOG00000019579,ENSRNOG00000004760,1
ENSRNOG00000019584,ENSRNOG00000012349,1
ENSRNOG00000019586,ENSRNOG00000004760,1
ENSRNOG00000019586,ENSRNOG00000018453,1
ENSRNOG00000019586,ENSRNOG00000019476,1
ENSRNOG00000019587,ENSRNOG00000002680,1
ENSRNOG00000019590,ENSRNOG00000004760,1
ENSRNOG00000019590,ENSRNOG00000006383,1
ENSRNOG00000019590,ENSRNOG00000063384,1
