Rt_GeneID_curateA,Rt_GeneID_curateB,assays
ENSRNOG00000014712,ENSRNOG00000013552,1
ENSRNOG00000014712,ENSRNOG00000015134,1
ENSRNOG00000014712,ENSRNOG00000017723,1
ENSRNOG00000014712,ENSRNOG00000019027,1
ENSRNOG00000014712,ENSRNOG00000020115,1
ENSRNOG00000014712,ENSRNOG00000020642,1
ENSRNOG00000014712,ENSRNOG00000024140,2
ENSRNOG00000014712,ENSRNOG00000028523,1
ENSRNOG00000014712,ENSRNOG00000042411,1
ENSRNOG00000014712,ENSRNOG00000050445,1
ENSRNOG00000014712,ENSRNOG00000064457,1
ENSRNOG00000014718,ENSRNOG00000001385,1
ENSRNOG00000014718,ENSRNOG00000004367,1
ENSRNOG00000014718,ENSRNOG00000004487,1
ENSRNOG00000014718,ENSRNOG00000006137,1
ENSRNOG00000014718,ENSRNOG00000007901,1
ENSRNOG00000014718,ENSRNOG00000009771,1
ENSRNOG00000014718,ENSRNOG00000013252,1
ENSRNOG00000014718,ENSRNOG00000016478,1
ENSRNOG00000014718,ENSRNOG00000019333,1
ENSRNOG00000014718,ENSRNOG00000023603,1
ENSRNOG00000014718,ENSRNOG00000024040,2
ENSRNOG00000014718,ENSRNOG00000027191,1
ENSRNOG00000014718,ENSRNOG00000028594,1
ENSRNOG00000014718,ENSRNOG00000029707,1
ENSRNOG00000014718,ENSRNOG00000032576,1
ENSRNOG00000014718,ENSRNOG00000032700,1
ENSRNOG00000014718,ENSRNOG00000051563,1
ENSRNOG00000014718,ENSRNOG00000054314,2
ENSRNOG00000014719,ENSRNOG00000001520,1
ENSRNOG00000014719,ENSRNOG00000020804,1
ENSRNOG00000014719,ENSRNOG00000022021,1
ENSRNOG00000014719,ENSRNOG00000056162,1
ENSRNOG00000014719,ENSRNOG00000059350,1
ENSRNOG00000014720,ENSRNOG00000002907,1
ENSRNOG00000014720,ENSRNOG00000034234,2
ENSRNOG00000014721,ENSRNOG00000002180,1
ENSRNOG00000014721,ENSRNOG00000043053,1
ENSRNOG00000014727,ENSRNOG00000009928,1
ENSRNOG00000014743,ENSRNOG00000002302,1
ENSRNOG00000014743,ENSRNOG00000007288,1
ENSRNOG00000014743,ENSRNOG00000027436,1
ENSRNOG00000014743,ENSRNOG00000027940,1
ENSRNOG00000014743,ENSRNOG00000039976,1
ENSRNOG00000014743,ENSRNOG00000056017,1
ENSRNOG00000014743,ENSRNOG00000070919,2
ENSRNOG00000014746,ENSRNOG00000007665,1
ENSRNOG00000014746,ENSRNOG00000010087,1
ENSRNOG00000014746,ENSRNOG00000016352,1
ENSRNOG00000014746,ENSRNOG00000025296,1
ENSRNOG00000014750,ENSRNOG00000010783,1
ENSRNOG00000014750,ENSRNOG00000018798,1
ENSRNOG00000014750,ENSRNOG00000019161,1
ENSRNOG00000014750,ENSRNOG00000048053,1
ENSRNOG00000014750,ENSRNOG00000049179,1
ENSRNOG00000014751,ENSRNOG00000007110,1
ENSRNOG00000014751,ENSRNOG00000011448,1
ENSRNOG00000014758,ENSRNOG00000000151,1
ENSRNOG00000014758,ENSRNOG00000001789,1
ENSRNOG00000014758,ENSRNOG00000002841,1
ENSRNOG00000014758,ENSRNOG00000004207,1
ENSRNOG00000014758,ENSRNOG00000004687,1
ENSRNOG00000014758,ENSRNOG00000004742,1
ENSRNOG00000014758,ENSRNOG00000004760,1
ENSRNOG00000014758,ENSRNOG00000006615,1
ENSRNOG00000014758,ENSRNOG00000010141,1
ENSRNOG00000014758,ENSRNOG00000010240,1
ENSRNOG00000014758,ENSRNOG00000011830,1
ENSRNOG00000014758,ENSRNOG00000014285,1
ENSRNOG00000014758,ENSRNOG00000014846,1
ENSRNOG00000014758,ENSRNOG00000018602,1
ENSRNOG00000014758,ENSRNOG00000021569,1
ENSRNOG00000014758,ENSRNOG00000021886,1
ENSRNOG00000014758,ENSRNOG00000028636,1
ENSRNOG00000014758,ENSRNOG00000029450,1
ENSRNOG00000014758,ENSRNOG00000029738,1
ENSRNOG00000014758,ENSRNOG00000030120,2
ENSRNOG00000014758,ENSRNOG00000033973,1
ENSRNOG00000014758,ENSRNOG00000042411,1
ENSRNOG00000014758,ENSRNOG00000043304,2
ENSRNOG00000014758,ENSRNOG00000046361,1
ENSRNOG00000014758,ENSRNOG00000046958,2
ENSRNOG00000014758,ENSRNOG00000050381,1
ENSRNOG00000014758,ENSRNOG00000050650,1
ENSRNOG00000014758,ENSRNOG00000052583,1
ENSRNOG00000014766,ENSRNOG00000000606,2
ENSRNOG00000014766,ENSRNOG00000017879,1
ENSRNOG00000014766,ENSRNOG00000029707,1
ENSRNOG00000014768,ENSRNOG00000000885,1
ENSRNOG00000014768,ENSRNOG00000001454,1
ENSRNOG00000014768,ENSRNOG00000003329,1
ENSRNOG00000014768,ENSRNOG00000004168,1
ENSRNOG00000014768,ENSRNOG00000006146,1
ENSRNOG00000014768,ENSRNOG00000008639,1
ENSRNOG00000014768,ENSRNOG00000008919,1
ENSRNOG00000014768,ENSRNOG00000009049,1
ENSRNOG00000014768,ENSRNOG00000011132,3
ENSRNOG00000014768,ENSRNOG00000013552,1
ENSRNOG00000014768,ENSRNOG00000016875,1
ENSRNOG00000014768,ENSRNOG00000016957,1
ENSRNOG00000014768,ENSRNOG00000017720,1
ENSRNOG00000014768,ENSRNOG00000019824,1
ENSRNOG00000014768,ENSRNOG00000023786,1
ENSRNOG00000014768,ENSRNOG00000026647,1
ENSRNOG00000014768,ENSRNOG00000037449,1
ENSRNOG00000014768,ENSRNOG00000047656,1
ENSRNOG00000014768,ENSRNOG00000063373,1
ENSRNOG00000014771,ENSRNOG00000002680,1
ENSRNOG00000014771,ENSRNOG00000005522,1
ENSRNOG00000014771,ENSRNOG00000017194,1
ENSRNOG00000014771,ENSRNOG00000022777,2
ENSRNOG00000014775,ENSRNOG00000001823,1
ENSRNOG00000014775,ENSRNOG00000009503,2
ENSRNOG00000014775,ENSRNOG00000028566,1
ENSRNOG00000014775,ENSRNOG00000057554,1
ENSRNOG00000014775,ENSRNOG00000065635,1
ENSRNOG00000014777,ENSRNOG00000000614,1
ENSRNOG00000014777,ENSRNOG00000007726,1
ENSRNOG00000014777,ENSRNOG00000057754,1
ENSRNOG00000014779,ENSRNOG00000010117,1
ENSRNOG00000014779,ENSRNOG00000020407,2
ENSRNOG00000014779,ENSRNOG00000026136,1
ENSRNOG00000014779,ENSRNOG00000045961,1
ENSRNOG00000014779,ENSRNOG00000046192,1
ENSRNOG00000014783,ENSRNOG00000017605,1
ENSRNOG00000014783,ENSRNOG00000031174,1
ENSRNOG00000014783,ENSRNOG00000032546,1
ENSRNOG00000014783,ENSRNOG00000043286,1
ENSRNOG00000014785,ENSRNOG00000003686,1
ENSRNOG00000014785,ENSRNOG00000013623,2
ENSRNOG00000014785,ENSRNOG00000061851,2
ENSRNOG00000014786,ENSRNOG00000001700,1
ENSRNOG00000014786,ENSRNOG00000024603,1
ENSRNOG00000014791,ENSRNOG00000011649,1
ENSRNOG00000014791,ENSRNOG00000011789,1
ENSRNOG00000014791,ENSRNOG00000019085,1
ENSRNOG00000014791,ENSRNOG00000020651,1
ENSRNOG00000014791,ENSRNOG00000048363,1
ENSRNOG00000014791,ENSRNOG00000066278,1
ENSRNOG00000014791,ENSRNOG00000070171,1
ENSRNOG00000014793,ENSRNOG00000004672,1
ENSRNOG00000014795,ENSRNOG00000002840,1
ENSRNOG00000014795,ENSRNOG00000002963,1
ENSRNOG00000014795,ENSRNOG00000003234,1
ENSRNOG00000014795,ENSRNOG00000003581,1
ENSRNOG00000014795,ENSRNOG00000003689,1
ENSRNOG00000014795,ENSRNOG00000004846,1
ENSRNOG00000014795,ENSRNOG00000007294,1
ENSRNOG00000014795,ENSRNOG00000008095,1
ENSRNOG00000014795,ENSRNOG00000011659,1
ENSRNOG00000014795,ENSRNOG00000011800,1
ENSRNOG00000014795,ENSRNOG00000013318,1
ENSRNOG00000014795,ENSRNOG00000013956,1
ENSRNOG00000014795,ENSRNOG00000014434,1
ENSRNOG00000014795,ENSRNOG00000014448,1
ENSRNOG00000014795,ENSRNOG00000014525,1
ENSRNOG00000014795,ENSRNOG00000014999,1
ENSRNOG00000014795,ENSRNOG00000015857,1
ENSRNOG00000014795,ENSRNOG00000019322,1
ENSRNOG00000014795,ENSRNOG00000020057,1
ENSRNOG00000014795,ENSRNOG00000021185,1
ENSRNOG00000014795,ENSRNOG00000024671,1
ENSRNOG00000014795,ENSRNOG00000028997,1
ENSRNOG00000014795,ENSRNOG00000029707,2
ENSRNOG00000014795,ENSRNOG00000039859,1
ENSRNOG00000014795,ENSRNOG00000045626,1
ENSRNOG00000014795,ENSRNOG00000046803,1
ENSRNOG00000014795,ENSRNOG00000047356,1
ENSRNOG00000014795,ENSRNOG00000048088,1
ENSRNOG00000014795,ENSRNOG00000051204,1
ENSRNOG00000014795,ENSRNOG00000051563,1
ENSRNOG00000014795,ENSRNOG00000051711,1
ENSRNOG00000014795,ENSRNOG00000058646,1
ENSRNOG00000014795,ENSRNOG00000063313,1
ENSRNOG00000014798,ENSRNOG00000009878,1
ENSRNOG00000014798,ENSRNOG00000015517,1
ENSRNOG00000014798,ENSRNOG00000018279,1
ENSRNOG00000014798,ENSRNOG00000027152,1
ENSRNOG00000014801,ENSRNOG00000016181,1
ENSRNOG00000014805,ENSRNOG00000010482,2
ENSRNOG00000014805,ENSRNOG00000050834,1
ENSRNOG00000014805,ENSRNOG00000058068,1
ENSRNOG00000014806,ENSRNOG00000000488,1
ENSRNOG00000014806,ENSRNOG00000012536,2
ENSRNOG00000014806,ENSRNOG00000018906,1
ENSRNOG00000014806,ENSRNOG00000021904,1
ENSRNOG00000014808,ENSRNOG00000008378,1
ENSRNOG00000014811,ENSRNOG00000005446,1
ENSRNOG00000014811,ENSRNOG00000016180,1
ENSRNOG00000014811,ENSRNOG00000020372,1
ENSRNOG00000014811,ENSRNOG00000047712,1
ENSRNOG00000014815,ENSRNOG00000011826,1
ENSRNOG00000014815,ENSRNOG00000015201,2
ENSRNOG00000014816,ENSRNOG00000000632,1
ENSRNOG00000014816,ENSRNOG00000001241,1
ENSRNOG00000014816,ENSRNOG00000001407,1
ENSRNOG00000014816,ENSRNOG00000003495,1
ENSRNOG00000014816,ENSRNOG00000003813,1
ENSRNOG00000014816,ENSRNOG00000004794,1
ENSRNOG00000014816,ENSRNOG00000006818,1
ENSRNOG00000014816,ENSRNOG00000006859,1
ENSRNOG00000014816,ENSRNOG00000007141,1
ENSRNOG00000014816,ENSRNOG00000007345,1
ENSRNOG00000014816,ENSRNOG00000009378,1
ENSRNOG00000014816,ENSRNOG00000009419,1
ENSRNOG00000014816,ENSRNOG00000009687,1
ENSRNOG00000014816,ENSRNOG00000010076,1
ENSRNOG00000014816,ENSRNOG00000010520,1
ENSRNOG00000014816,ENSRNOG00000010895,1
ENSRNOG00000014816,ENSRNOG00000011425,1
ENSRNOG00000014816,ENSRNOG00000011572,1
ENSRNOG00000014816,ENSRNOG00000012682,1
ENSRNOG00000014816,ENSRNOG00000014288,1
ENSRNOG00000014816,ENSRNOG00000014373,1
ENSRNOG00000014816,ENSRNOG00000015389,1
ENSRNOG00000014816,ENSRNOG00000015679,2
ENSRNOG00000014816,ENSRNOG00000016778,2
ENSRNOG00000014816,ENSRNOG00000016810,1
ENSRNOG00000014816,ENSRNOG00000018042,1
ENSRNOG00000014816,ENSRNOG00000020657,1
ENSRNOG00000014816,ENSRNOG00000021024,2
ENSRNOG00000014816,ENSRNOG00000023148,1
ENSRNOG00000014816,ENSRNOG00000023176,1
ENSRNOG00000014816,ENSRNOG00000023463,1
ENSRNOG00000014816,ENSRNOG00000024799,1
ENSRNOG00000014816,ENSRNOG00000030700,1
ENSRNOG00000014816,ENSRNOG00000032768,1
ENSRNOG00000014816,ENSRNOG00000034272,1
ENSRNOG00000014816,ENSRNOG00000042848,1
ENSRNOG00000014816,ENSRNOG00000045961,1
ENSRNOG00000014816,ENSRNOG00000046949,1
ENSRNOG00000014816,ENSRNOG00000047611,1
ENSRNOG00000014816,ENSRNOG00000053675,1
ENSRNOG00000014816,ENSRNOG00000061695,1
ENSRNOG00000014816,ENSRNOG00000062541,1
ENSRNOG00000014816,ENSRNOG00000063613,1
ENSRNOG00000014816,ENSRNOG00000070694,1
ENSRNOG00000014819,ENSRNOG00000001192,1
ENSRNOG00000014819,ENSRNOG00000001524,1
ENSRNOG00000014819,ENSRNOG00000003213,2
ENSRNOG00000014819,ENSRNOG00000007610,1
ENSRNOG00000014819,ENSRNOG00000008846,1
ENSRNOG00000014819,ENSRNOG00000014013,1
ENSRNOG00000014819,ENSRNOG00000016448,1
ENSRNOG00000014819,ENSRNOG00000018456,1
ENSRNOG00000014819,ENSRNOG00000056148,1
ENSRNOG00000014819,ENSRNOG00000064638,1
ENSRNOG00000014819,ENSRNOG00000069352,1
ENSRNOG00000014828,ENSRNOG00000049920,1
ENSRNOG00000014833,ENSRNOG00000019422,1
ENSRNOG00000014833,ENSRNOG00000023463,1
ENSRNOG00000014833,ENSRNOG00000056337,1
ENSRNOG00000014834,ENSRNOG00000004316,1
ENSRNOG00000014834,ENSRNOG00000011261,1
ENSRNOG00000014834,ENSRNOG00000012733,1
ENSRNOG00000014834,ENSRNOG00000029152,1
ENSRNOG00000014834,ENSRNOG00000032238,1
ENSRNOG00000014834,ENSRNOG00000038160,1
ENSRNOG00000014834,ENSRNOG00000048239,1
ENSRNOG00000014835,ENSRNOG00000001182,1
ENSRNOG00000014835,ENSRNOG00000062893,1
ENSRNOG00000014836,ENSRNOG00000000383,1
ENSRNOG00000014836,ENSRNOG00000001178,1
ENSRNOG00000014836,ENSRNOG00000001184,1
ENSRNOG00000014836,ENSRNOG00000001352,1
ENSRNOG00000014836,ENSRNOG00000001517,1
ENSRNOG00000014836,ENSRNOG00000001599,1
ENSRNOG00000014836,ENSRNOG00000002580,1
ENSRNOG00000014836,ENSRNOG00000002711,1
ENSRNOG00000014836,ENSRNOG00000003310,1
ENSRNOG00000014836,ENSRNOG00000003908,1
ENSRNOG00000014836,ENSRNOG00000003999,1
ENSRNOG00000014836,ENSRNOG00000004083,1
ENSRNOG00000014836,ENSRNOG00000004169,1
ENSRNOG00000014836,ENSRNOG00000004259,1
ENSRNOG00000014836,ENSRNOG00000004760,1
ENSRNOG00000014836,ENSRNOG00000006515,1
ENSRNOG00000014836,ENSRNOG00000006966,1
ENSRNOG00000014836,ENSRNOG00000007047,1
ENSRNOG00000014836,ENSRNOG00000007432,1
ENSRNOG00000014836,ENSRNOG00000007610,1
ENSRNOG00000014836,ENSRNOG00000007907,1
ENSRNOG00000014836,ENSRNOG00000008270,1
ENSRNOG00000014836,ENSRNOG00000008445,1
ENSRNOG00000014836,ENSRNOG00000008870,1
ENSRNOG00000014836,ENSRNOG00000009039,1
ENSRNOG00000014836,ENSRNOG00000009309,1
ENSRNOG00000014836,ENSRNOG00000009886,1
ENSRNOG00000014836,ENSRNOG00000010853,1
ENSRNOG00000014836,ENSRNOG00000011631,1
ENSRNOG00000014836,ENSRNOG00000011696,1
ENSRNOG00000014836,ENSRNOG00000012206,1
ENSRNOG00000014836,ENSRNOG00000012594,1
ENSRNOG00000014836,ENSRNOG00000012692,1
ENSRNOG00000014836,ENSRNOG00000014436,1
ENSRNOG00000014836,ENSRNOG00000015152,1
ENSRNOG00000014836,ENSRNOG00000015458,1
ENSRNOG00000014836,ENSRNOG00000015501,1
ENSRNOG00000014836,ENSRNOG00000015508,1
ENSRNOG00000014836,ENSRNOG00000015522,1
ENSRNOG00000014836,ENSRNOG00000015692,1
ENSRNOG00000014836,ENSRNOG00000015980,1
ENSRNOG00000014836,ENSRNOG00000016220,1
ENSRNOG00000014836,ENSRNOG00000016246,1
ENSRNOG00000014836,ENSRNOG00000016562,1
ENSRNOG00000014836,ENSRNOG00000017619,1
ENSRNOG00000014836,ENSRNOG00000017660,1
ENSRNOG00000014836,ENSRNOG00000017786,1
ENSRNOG00000014836,ENSRNOG00000017822,1
ENSRNOG00000014836,ENSRNOG00000018070,1
ENSRNOG00000014836,ENSRNOG00000018564,1
ENSRNOG00000014836,ENSRNOG00000018985,1
ENSRNOG00000014836,ENSRNOG00000019549,1
ENSRNOG00000014836,ENSRNOG00000020140,1
ENSRNOG00000014836,ENSRNOG00000020557,1
ENSRNOG00000014836,ENSRNOG00000020635,1
ENSRNOG00000014836,ENSRNOG00000020995,1
ENSRNOG00000014836,ENSRNOG00000021536,1
ENSRNOG00000014836,ENSRNOG00000022402,1
ENSRNOG00000014836,ENSRNOG00000023216,1
ENSRNOG00000014836,ENSRNOG00000024025,1
ENSRNOG00000014836,ENSRNOG00000029966,1
ENSRNOG00000014836,ENSRNOG00000031031,1
ENSRNOG00000014836,ENSRNOG00000032395,1
ENSRNOG00000014836,ENSRNOG00000033912,1
ENSRNOG00000014836,ENSRNOG00000036911,1
ENSRNOG00000014836,ENSRNOG00000042879,1
ENSRNOG00000014836,ENSRNOG00000053468,1
ENSRNOG00000014836,ENSRNOG00000055382,1
ENSRNOG00000014836,ENSRNOG00000056721,1
ENSRNOG00000014836,ENSRNOG00000057290,1
ENSRNOG00000014836,ENSRNOG00000057569,1
ENSRNOG00000014836,ENSRNOG00000059276,1
ENSRNOG00000014836,ENSRNOG00000065528,1
ENSRNOG00000014837,ENSRNOG00000003931,1
ENSRNOG00000014837,ENSRNOG00000005397,1
ENSRNOG00000014837,ENSRNOG00000009566,2
ENSRNOG00000014837,ENSRNOG00000027468,1
ENSRNOG00000014837,ENSRNOG00000028746,2
ENSRNOG00000014837,ENSRNOG00000053814,1
ENSRNOG00000014837,ENSRNOG00000053923,1
ENSRNOG00000014838,ENSRNOG00000050857,1
ENSRNOG00000014844,ENSRNOG00000002074,1
ENSRNOG00000014844,ENSRNOG00000002797,1
ENSRNOG00000014844,ENSRNOG00000004276,1
ENSRNOG00000014844,ENSRNOG00000004760,1
ENSRNOG00000014844,ENSRNOG00000007781,1
ENSRNOG00000014844,ENSRNOG00000007982,1
ENSRNOG00000014844,ENSRNOG00000008479,1
ENSRNOG00000014844,ENSRNOG00000009131,1
ENSRNOG00000014844,ENSRNOG00000009545,1
ENSRNOG00000014844,ENSRNOG00000010169,2
ENSRNOG00000014844,ENSRNOG00000010655,1
ENSRNOG00000014844,ENSRNOG00000010798,1
ENSRNOG00000014844,ENSRNOG00000012227,1
ENSRNOG00000014844,ENSRNOG00000014448,1
ENSRNOG00000014844,ENSRNOG00000014999,1
ENSRNOG00000014844,ENSRNOG00000015346,1
ENSRNOG00000014844,ENSRNOG00000015402,1
ENSRNOG00000014844,ENSRNOG00000015701,1
ENSRNOG00000014844,ENSRNOG00000016680,1
ENSRNOG00000014844,ENSRNOG00000020013,1
ENSRNOG00000014844,ENSRNOG00000023643,1
ENSRNOG00000014844,ENSRNOG00000029971,1
ENSRNOG00000014844,ENSRNOG00000034234,2
ENSRNOG00000014844,ENSRNOG00000036833,1
ENSRNOG00000014844,ENSRNOG00000037951,1
ENSRNOG00000014844,ENSRNOG00000039902,1
ENSRNOG00000014844,ENSRNOG00000048441,1
ENSRNOG00000014844,ENSRNOG00000055295,1
ENSRNOG00000014844,ENSRNOG00000059474,1
ENSRNOG00000014844,ENSRNOG00000069998,1
ENSRNOG00000014845,ENSRNOG00000022171,1
ENSRNOG00000014846,ENSRNOG00000000632,1
ENSRNOG00000014846,ENSRNOG00000004003,2
ENSRNOG00000014846,ENSRNOG00000004328,1
ENSRNOG00000014846,ENSRNOG00000004760,1
ENSRNOG00000014846,ENSRNOG00000007916,1
ENSRNOG00000014846,ENSRNOG00000009351,1
ENSRNOG00000014846,ENSRNOG00000010691,2
ENSRNOG00000014846,ENSRNOG00000012760,1
ENSRNOG00000014846,ENSRNOG00000014758,1
ENSRNOG00000014846,ENSRNOG00000016939,1
ENSRNOG00000014846,ENSRNOG00000018700,1
ENSRNOG00000014846,ENSRNOG00000018977,1
ENSRNOG00000014846,ENSRNOG00000019079,1
ENSRNOG00000014846,ENSRNOG00000020279,1
ENSRNOG00000014846,ENSRNOG00000020618,1
ENSRNOG00000014846,ENSRNOG00000022196,1
ENSRNOG00000014846,ENSRNOG00000024345,1
ENSRNOG00000014846,ENSRNOG00000033101,1
ENSRNOG00000014846,ENSRNOG00000037171,1
ENSRNOG00000014846,ENSRNOG00000037275,1
ENSRNOG00000014846,ENSRNOG00000038970,1
ENSRNOG00000014846,ENSRNOG00000052305,1
ENSRNOG00000014846,ENSRNOG00000066585,1
ENSRNOG00000014846,ENSRNOG00000067693,1
ENSRNOG00000014846,ENSRNOG00000069633,1
ENSRNOG00000014852,ENSRNOG00000002886,1
ENSRNOG00000014852,ENSRNOG00000007443,1
ENSRNOG00000014852,ENSRNOG00000051563,1
ENSRNOG00000014852,ENSRNOG00000070996,1
ENSRNOG00000014856,ENSRNOG00000002276,2
ENSRNOG00000014856,ENSRNOG00000003014,1
ENSRNOG00000014856,ENSRNOG00000012054,1
ENSRNOG00000014856,ENSRNOG00000013961,1
ENSRNOG00000014856,ENSRNOG00000016465,1
ENSRNOG00000014856,ENSRNOG00000021139,1
ENSRNOG00000014856,ENSRNOG00000021274,1
ENSRNOG00000014856,ENSRNOG00000024964,2
ENSRNOG00000014856,ENSRNOG00000029707,1
ENSRNOG00000014856,ENSRNOG00000047088,1
ENSRNOG00000014857,ENSRNOG00000019651,1
ENSRNOG00000014857,ENSRNOG00000051563,1
ENSRNOG00000014859,ENSRNOG00000000066,1
ENSRNOG00000014859,ENSRNOG00000004742,1
ENSRNOG00000014859,ENSRNOG00000007890,1
ENSRNOG00000014859,ENSRNOG00000014320,1
ENSRNOG00000014859,ENSRNOG00000022812,1
ENSRNOG00000014859,ENSRNOG00000048242,1
ENSRNOG00000014859,ENSRNOG00000051408,1
ENSRNOG00000014859,ENSRNOG00000063609,2
ENSRNOG00000014863,ENSRNOG00000000129,1
ENSRNOG00000014863,ENSRNOG00000000595,1
ENSRNOG00000014863,ENSRNOG00000004760,1
ENSRNOG00000014863,ENSRNOG00000029614,2
ENSRNOG00000014863,ENSRNOG00000051915,1
ENSRNOG00000014866,ENSRNOG00000004760,1
ENSRNOG00000014866,ENSRNOG00000007493,1
ENSRNOG00000014866,ENSRNOG00000062461,1
ENSRNOG00000014867,ENSRNOG00000061474,1
ENSRNOG00000014869,ENSRNOG00000002537,2
ENSRNOG00000014869,ENSRNOG00000004760,1
ENSRNOG00000014869,ENSRNOG00000004829,1
ENSRNOG00000014869,ENSRNOG00000008641,1
ENSRNOG00000014869,ENSRNOG00000010560,1
ENSRNOG00000014869,ENSRNOG00000019382,1
ENSRNOG00000014869,ENSRNOG00000024743,1
ENSRNOG00000014869,ENSRNOG00000052572,1
ENSRNOG00000014872,ENSRNOG00000005291,1
ENSRNOG00000014872,ENSRNOG00000030700,2
ENSRNOG00000014872,ENSRNOG00000057619,1
ENSRNOG00000014874,ENSRNOG00000004760,1
ENSRNOG00000014874,ENSRNOG00000028946,1
ENSRNOG00000014875,ENSRNOG00000004760,1
ENSRNOG00000014875,ENSRNOG00000017940,1
ENSRNOG00000014875,ENSRNOG00000026207,1
ENSRNOG00000014875,ENSRNOG00000026748,1
ENSRNOG00000014879,ENSRNOG00000001204,1
ENSRNOG00000014879,ENSRNOG00000003108,1
ENSRNOG00000014879,ENSRNOG00000003825,1
ENSRNOG00000014879,ENSRNOG00000004760,1
ENSRNOG00000014879,ENSRNOG00000005810,1
ENSRNOG00000014879,ENSRNOG00000006131,1
ENSRNOG00000014879,ENSRNOG00000009951,1
ENSRNOG00000014879,ENSRNOG00000010257,1
ENSRNOG00000014879,ENSRNOG00000010617,1
ENSRNOG00000014879,ENSRNOG00000010870,1
ENSRNOG00000014879,ENSRNOG00000011077,2
ENSRNOG00000014879,ENSRNOG00000012645,1
ENSRNOG00000014879,ENSRNOG00000014128,1
ENSRNOG00000014879,ENSRNOG00000014290,2
ENSRNOG00000014879,ENSRNOG00000018960,1
ENSRNOG00000014879,ENSRNOG00000019907,1
ENSRNOG00000014879,ENSRNOG00000020244,1
ENSRNOG00000014879,ENSRNOG00000020890,1
ENSRNOG00000014879,ENSRNOG00000033444,1
ENSRNOG00000014879,ENSRNOG00000047631,1
ENSRNOG00000014879,ENSRNOG00000052273,1
ENSRNOG00000014879,ENSRNOG00000056786,1
ENSRNOG00000014879,ENSRNOG00000062454,1
ENSRNOG00000014879,ENSRNOG00000066036,1
ENSRNOG00000014879,ENSRNOG00000068537,1
ENSRNOG00000014882,ENSRNOG00000000461,1
ENSRNOG00000014882,ENSRNOG00000006094,1
ENSRNOG00000014882,ENSRNOG00000016451,1
ENSRNOG00000014882,ENSRNOG00000018421,1
ENSRNOG00000014882,ENSRNOG00000018549,1
ENSRNOG00000014882,ENSRNOG00000023496,1
ENSRNOG00000014882,ENSRNOG00000027756,1
ENSRNOG00000014882,ENSRNOG00000032048,1
ENSRNOG00000014887,ENSRNOG00000016656,1
ENSRNOG00000014890,ENSRNOG00000001032,1
ENSRNOG00000014890,ENSRNOG00000005446,1
ENSRNOG00000014891,ENSRNOG00000004717,1
ENSRNOG00000014891,ENSRNOG00000019354,1
ENSRNOG00000014891,ENSRNOG00000025539,1
ENSRNOG00000014891,ENSRNOG00000026226,1
ENSRNOG00000014891,ENSRNOG00000054514,2
ENSRNOG00000014893,ENSRNOG00000003495,1
ENSRNOG00000014896,ENSRNOG00000012054,1
ENSRNOG00000014896,ENSRNOG00000018694,1
ENSRNOG00000014896,ENSRNOG00000021289,1
ENSRNOG00000014901,ENSRNOG00000002378,2
ENSRNOG00000014901,ENSRNOG00000004481,1
ENSRNOG00000014901,ENSRNOG00000004760,1
ENSRNOG00000014901,ENSRNOG00000004932,2
ENSRNOG00000014901,ENSRNOG00000008707,1
ENSRNOG00000014901,ENSRNOG00000010517,1
ENSRNOG00000014901,ENSRNOG00000012609,1
ENSRNOG00000014901,ENSRNOG00000014066,1
ENSRNOG00000014901,ENSRNOG00000016246,1
ENSRNOG00000014901,ENSRNOG00000017310,1
ENSRNOG00000014901,ENSRNOG00000017839,2
ENSRNOG00000014901,ENSRNOG00000020245,1
ENSRNOG00000014901,ENSRNOG00000023781,1
ENSRNOG00000014901,ENSRNOG00000023874,1
ENSRNOG00000014901,ENSRNOG00000025462,1
ENSRNOG00000014901,ENSRNOG00000030151,2
ENSRNOG00000014901,ENSRNOG00000051563,1
ENSRNOG00000014901,ENSRNOG00000059097,1
ENSRNOG00000014902,ENSRNOG00000065352,1
ENSRNOG00000014903,ENSRNOG00000004760,1
ENSRNOG00000014903,ENSRNOG00000013262,1
ENSRNOG00000014903,ENSRNOG00000017181,1
ENSRNOG00000014903,ENSRNOG00000018977,1
ENSRNOG00000014904,ENSRNOG00000000098,1
ENSRNOG00000014904,ENSRNOG00000014154,1
ENSRNOG00000014904,ENSRNOG00000014463,1
ENSRNOG00000014904,ENSRNOG00000017606,1
ENSRNOG00000014907,ENSRNOG00000011150,1
ENSRNOG00000014907,ENSRNOG00000021904,1
ENSRNOG00000014908,ENSRNOG00000031053,1
ENSRNOG00000014909,ENSRNOG00000011352,1
ENSRNOG00000014909,ENSRNOG00000028629,1
ENSRNOG00000014915,ENSRNOG00000004316,1
ENSRNOG00000014915,ENSRNOG00000004621,1
ENSRNOG00000014915,ENSRNOG00000014702,2
ENSRNOG00000014915,ENSRNOG00000019940,1
ENSRNOG00000014915,ENSRNOG00000020379,1
ENSRNOG00000014915,ENSRNOG00000030371,1
ENSRNOG00000014915,ENSRNOG00000039858,1
ENSRNOG00000014915,ENSRNOG00000055915,1
ENSRNOG00000014916,ENSRNOG00000004205,1
ENSRNOG00000014916,ENSRNOG00000004760,1
ENSRNOG00000014916,ENSRNOG00000005043,2
ENSRNOG00000014916,ENSRNOG00000005470,1
